time	total	12	13	16	17	19	24	25	26	27	27.9	28	31	32	35	35	36	37	38	39.01	39.02	40	40	41	42	43	44	44	45	48	49	50	50	51	52	52	53	53	55	56.1	57	57	58	59	59	60	60	61	62	63	64	64	65	65	66	67	68	68.1	69	69	70	71	72	73	74	75	76	77	77	77	78	78	79	79.1	80.1	81	84	85	86	87	89	89	91	95	96	97	98	103	103.1	108	109	111	113	115	115.1	117	119	121	129	129.1	133.1	135.9	141	145.1	148.1	149.1	157.1	159.1	162.1	163.1	167	175.1	181.1	188.1	189.1	199.1	205.2	215.1	231.2	245.2	257.2	277.2	296	302.2	316.2	330.2	344.2	358.3	373.3	401.3	417.3	429.3	455.3	465.3	523.3	563.4	579.4	607.4	619.4	635.5	915.6	1063.7	1119.7	1175.8
78	2.37E+06	16687.6	40334.6	22738.4	36646.2	547.539	18741.6	89055.9	77810.1	1746.67	3.00007	1234.33	120.045	109.026	63.0103	7.00208	5819.12	5097.56	4391.61	2556.03	5146.88	1868.98	12765.3	110934	103281	7899.62	220.142	1302.09	2851.82	5607.96	29753.5	6118.39	3107.23	4355.65	1149.41	1592.82	1117.02	459.795	1930.9	417.137	1226.18	912.176	4027.25	20534.9	12566.9	150.085	2917.24	4150.89	5897.22	4692.7	700.389	2077.38	9676.38	3645.52	2218.59	1672.25	803.903	1249.96	1135.21	847.056	4446.32	5208.28	2071.52	12204.6	3766.94	2512.35	49.0113	77.0174	564.928	622.794	47.0108	858.013	925.662	652.887	436.123	3781.86	1174.76	1892.04	3385.75	3391.15	2964.27	1999.27	2052.83	331.388	717.633	4352.49	1234.61	450.739	543.866	340.441	672.521	1324.92	1099.86	926.596	684.836	1245.92	2166.07	1192.48	617.368	501.042	1257.08	19.0051	669.614	1167.19	679.017	1299.97	2539.51	5816.99	548.337	466.682	1649.21	13985.5	526.633	1229.45	3343.61	5876.96	7151.3	16972.6	151254	3083.98	2231.85	10178.5	2321.38	1235.72	1261.24	1170.41	2251.79	1027.86	1075.24	802.79	925.379	1337.06	155.096	113.065	366.556	561.293	4828.68	260.366	3413.17	73217	87.0412	171.13	359.527	556.976
80	2.36E+06	16389.2	40279.9	22404.2	36608.2	564.557	18583.4	88681.1	76642.4	1848.58	4.00017	1142.09	129.044	80.0159	60.0081	5.00124	5770.06	4848.27	4430.65	2578.93	4857.92	1923.43	12480.5	109456	102133	7500.21	239.17	1311.43	2769.3	5545.32	28755.5	6116.7	2969.14	4184.38	1224.77	1557.77	1063.96	442.664	1863.55	412.234	1115.84	875.757	4152.03	20506.4	12438.1	186.12	2897.58	3934.76	5751.31	4528.48	684.46	1961.54	9568.21	3554.15	2211.78	1670.5	806.947	1234.86	1055.05	810.779	4364.23	5094.75	2111.47	12219.5	3617.85	2433.22	49.0091	105.031	538.96	565.523	46.0079	863.101	867.445	605.513	370.877	3581.28	1146.8	1860.91	3413.57	3267.83	2855.25	1946.22	2034.27	319.356	687.573	4257.34	1242.85	443.726	536.809	314.419	625.544	1253.41	1143.19	908.505	685.791	1235.71	2099.38	1164.34	596.397	561.388	1217.86	17.0041	656.679	1119.82	595.818	1313.94	2410.28	5659.5	485.883	437.578	1665.38	13422.7	503.592	1165.93	3263.31	5859.92	6975.39	16708.3	149635	3123.85	2184.31	9878.15	2163.34	1173.57	1353.87	1041.9	2076.32	971.697	1130.69	804.941	879.209	1367.27	141.093	112.064	346.505	508.105	4818.59	236.31	3457.08	71133.9	71.0321	157.113	364.524	563.051
82	2.34E+06	16111.5	38904.3	22243.3	36159.5	552.538	18456.9	87100.5	75407.9	1807.92	3.00011	1227.25	123.044	61.0094	69.0111	9.00273	5941.79	4857.92	4417.41	2449.07	4918.6	1853.33	11846.1	108174	99932.9	7316.4	256.175	1282.86	2779.37	5465.87	29483.5	5565.27	3349.07	4260.08	1166.32	1477.31	1115.87	462.74	1872.03	392.061	1106.34	949.978	3886.25	18893.4	13105.9	152.086	2762.21	3996.31	5804.14	4734.22	660.144	1925.05	9530.73	3424.84	1963.55	1658.32	799.738	1198.25	1064.73	829.635	4079.71	5024.47	2083.96	12421.1	3619.04	2605.99	49.0105	99.0262	562.909	591.56	35.0061	843.915	859.18	621.401	373.845	3661.92	1163.38	1878.85	3427.96	3402.83	2780.31	2023.73	2020.96	327.352	681.429	4512.31	1278.57	426.63	499.572	273.3	656.371	1250.78	1146.55	868.267	757.091	1224.56	2160.63	1219.22	564.228	554.22	1172.88	21.0058	633.467	1183.86	648.86	1306.66	2332.67	5687.81	506.972	475.798	1723.35	13157	503.49	1156.28	3350.47	5901.02	6838.7	16423.7	149448	3094.19	2105.81	9947.92	2184.94	1194.51	1238.95	1099.1	2110.02	980.632	1084.19	762.645	898.138	1301.39	111.064	137.079	324.461	524.116	4648.88	236.321	3424.35	71124.4	83.0379	151.106	327.446	600.105
84	2.34E+06	16121.6	39143.5	22859.5	36787.9	554.503	18852.8	88117	75872	1773.17	2.00005	1167.71	159.061	90.0192	60.0078	11.0029	5929.52	5126.5	4466.58	2161.25	4915.82	1766.68	11930.8	108670	99700.5	7442.21	215.133	1230.08	2898.07	5644.1	29940.6	5036.69	3660.53	4194.21	1146.94	1495.2	1101.69	455.628	1954.13	434.225	1003.71	1003.01	3482.18	18530.2	13911.4	80.033	2655.64	4072.67	5692.46	4714.35	595.854	1885.77	9708.78	3437.73	1927.83	1658.82	788.604	1131.56	1003.37	756.937	4176.71	5215.85	2024.97	12883.1	3662.62	2494.28	35.0063	60.0124	519.709	625.53	21.0022	839.744	890.089	615.366	423.959	3710.44	1199.46	1943.83	3378.24	3508.28	2740.78	1938.82	2033.03	290.256	702.501	4469.91	1226.89	469.679	570.854	300.329	671.325	1322.81	1087.23	844.984	722.644	1225.36	2125.61	1238.16	549.074	525.956	1148.68	20.0057	616.362	1211.69	644.847	1270.06	2386.36	5561.46	516.978	450.52	1774.95	12727.1	524.495	1121.95	3379.73	5963.85	6819.74	16654.1	152615	3073.1	2137.82	9839.15	2149.22	1212.23	1217.73	1035.63	2195.08	1024.6	1140.25	793.77	915.123	1298.11	155.099	109.053	338.476	551.134	4714.7	249.316	3437.6	71758.3	81.0384	162.111	367.494	569.996
86	2.31E+06	16346.1	39857.1	22917.4	36803.3	589.584	18672.9	88318	73869.3	1827.45	0	1152.77	146.058	72.0128	71.014	8.00272	5796.93	4960.16	4423.03	2365.55	5010	1784.72	11917.5	109922	97651.9	7716.19	232.178	1281.84	3298.26	5561.23	29761.7	5524.87	3273.31	4379.55	1156.14	1450.73	1182.22	515.177	2032.31	377.961	1040.98	973.927	3788.4	21755.1	14249.2	120.067	2876.57	4065.27	5731.86	4821.88	640.044	1851.92	9389.7	3570.71	2026.15	1695.82	772.64	1144.73	1225.62	897.782	4198.22	5921.59	2191.12	12643	3610.49	2622.13	43.0094	60.0134	526.786	634.641	33.0054	837.806	862.165	635.524	423.989	3798.03	1175.53	1923.1	3575.28	3413.28	2877.58	2098.12	2098.02	365.397	738.639	4385.63	1355.04	401.58	556.783	297.345	690.49	1375.5	1197.17	931.458	763.218	1241.45	2148.31	1216.32	586.321	544.23	1248.56	20.0049	694.611	1144.44	660.951	1309.73	2294.63	5723.36	539.136	445.56	1673.68	13660	524.526	1166.27	3416.98	5852.15	7131.89	16950.4	148397	3055.71	2331.91	10418.3	2330.82	1146.97	1212.86	1087.94	2162.93	984.614	1105.14	758.571	866.054	1285.22	132.075	103.056	350.483	547.219	4607.94	222.285	3525.5	71143.2	94.0472	176.13	435.637	646.269
88	2.26E+06	15930.9	38183.8	22823.7	35860.9	449.365	17655	85759.2	57238.7	2123.86	1.00003	918.816	186.097	98.0221	74.0108	4.00114	5647.83	4786.67	4295.97	2087.5	4952.5	1867.95	9149.75	116442	75260.4	7849.87	306.258	1037.44	4662.8	5310.64	28874.6	4885.05	2845.93	4402.78	1107.03	1280.99	1252.66	505.282	2995.59	307.751	877.401	999.689	4897.22	33759.3	20901	158.109	2940.32	3943.86	5755	4662.33	623.141	1552.52	9465.79	3481.18	1788.06	1739.65	597.059	905.243	1706.31	1229.23	3164.39	8577.3	2147.95	12577.8	3347	2627.77	38.0078	97.0283	569.037	671.251	38.0078	861.024	959.734	675.105	317.675	3680.11	1227.11	2067.67	3391.73	3434.9	2924.19	2051.7	2197.39	485.76	761.854	4622.83	1205.21	443.69	587.989	328.428	706.781	1281.34	1189.37	912.517	709.967	1358.74	2278.33	1260.95	609.416	523.189	1235.01	23.0055	704.645	1239.08	857.029	1404.56	2382.03	5978.71	558.568	471.733	1437.24	14354.8	518.579	1207.11	3384.46	5686.36	7289.04	16584	139216	2964.41	3132.77	12621.6	1949.78	986.97	982.721	827.834	1664.07	819.73	836.006	587.046	774.589	993.03	140.078	133.076	307.36	417.756	3769.5	261.332	2845.39	57489.7	103.072	271.299	564.256	1090.54
90	2.22E+06	14994.4	35630.7	24864.7	36329.7	312.171	17291.4	84610.2	34998.1	2688.18	2.00007	580.734	263.175	114.027	62.01	9.00251	5477.41	4935.24	4396.37	1693.48	5036.4	1922.29	5707.21	128540	45152.4	8537.82	423.481	698.59	6874.71	5316.21	30468.2	3545.95	2996.1	4705.23	1164.41	803.204	1535.5	650.221	4210.55	189.369	694.507	1061.24	6303.11	49375.4	31660.1	176.14	2959.97	4201.55	5854.61	4774.31	603.98	1127.6	10109.4	3589.79	1385.85	1913.37	467.628	511.69	2604.31	1690.26	1957.4	12749.9	2187.6	13605.4	3083.91	2812.82	47.009	96.0296	599.138	751.839	37.0067	843.913	984.691	671.007	212.391	3730.62	1254.18	2353.23	3638.56	3725.16	3174.16	2043.84	2223.79	752.621	780.981	5132.09	1220.33	523.922	642.499	383.558	746.814	1282.23	1159.38	958.679	725.132	1455.56	2574.9	1487.7	661.49	571.458	1284.21	22.007	693.73	1286.05	961.776	1586.47	2409.76	6483.77	658.627	538.357	1063.66	15424.9	518.632	1279.5	3513.56	5934.2	7848.08	15962.9	131553	2972.21	4424.41	16622.8	1391.48	612.291	599.095	537.815	1041.8	491.735	547.978	392.525	517.775	611.545	113.045	145.078	192.163	300.345	2441.15	261.301	1817.6	36904.8	195.19	435.751	1128.59	1957.65
92	2.19E+06	14629.7	34687.7	26117.6	37128.2	261.114	17304.6	85545.9	23683.2	3048.84	0	392.322	266.167	143.045	69.0104	5.00147	5714.16	5014.49	4606.19	1209.03	5199.4	2034.61	3846.49	135986	30501	8740.65	476.541	420.358	8337.25	5491.35	32267.2	2430.34	3253.23	4893.75	1073.57	634.471	1711.28	708.134	5187.16	109.171	479.78	1074.4	7232.57	53240.8	39667.7	96.0747	3005.13	4450.92	5925.77	4858	568.848	764.098	10460.2	3536.16	996.446	2010.7	340.351	371.941	2810.12	1959.97	1398.48	15367.3	2275.56	14370.1	3013.93	3005.2	32.0046	76.0168	627.102	769.823	24.0044	913.011	1060.87	695.357	151.246	3972.17	1235.76	2436.14	3752.87	3805.06	3300.17	2075.76	2338.2	796.729	866.161	5327.48	1199.81	525.833	635.304	385.524	764.769	1354.12	1201.36	978.444	817.575	1554.07	2710.57	1539.66	663.35	601.473	1346.74	10.0023	703.559	1409.26	1089.37	1714.14	2529.48	6990.31	749.292	614.646	908.61	16198.9	551.605	1413.77	3688.98	6284.08	8220.91	16406.5	131691	3087.84	4742.98	19031.5	1094.78	384.568	420.502	380.399	646.088	342.334	422.521	283.247	361.395	489.937	55.017	151.075	153.088	199.153	1618.14	290.299	1257.8	26166.9	272.349	612.386	1529.82	2815.08
94	2.21E+06	15168.5	35901.4	27307	37983.7	265.114	17866.4	88846.3	21539.3	3162.47	0	338.228	328.235	126.035	87.0177	9.00328	5719.68	5216.21	4912.12	1143.61	5305.23	2103.87	3453.89	142200	28067.5	9234.96	511.59	480.589	8701.21	5856.55	33097	2431.06	3367.38	5096.26	1202.09	633.629	1876.43	749.855	5561.2	120.205	485.828	1184.11	7744.31	57707.7	41782.3	84.0667	3021.42	4628.29	6538.77	5119.84	548.772	810.192	10772	3701.84	1015.5	2188.19	346.321	345.805	3231.76	2115.52	1242.53	16407	2381.63	15376.2	3174.68	3283.5	39.0082	62.014	712.338	790.119	21.0045	888.945	1155.21	716.617	169.29	4176.22	1314.13	2471.44	3938.06	3909.93	3448.94	2322.77	2450.63	901.99	912.368	5492.36	1284.22	535.888	644.412	386.526	783.861	1430.55	1352.53	1028.85	832.909	1612.32	2878.51	1654.31	633.327	654.758	1463.26	19.0067	739.765	1467.74	1157.88	1729.04	2582.05	7384.33	781.496	610.598	875.382	17034	568.704	1562.33	3949.31	6307.65	8703.84	17644.1	133693	3113.24	5074.67	20571.3	1030.44	357.457	374.421	340.325	606.917	306.291	393.481	280.259	346.335	416.65	60.017	174.09	122.071	186.133	1422.16	291.319	1138.73	23781.1	311.412	616.46	1759.82	3248.88
96	2.18E+06	15078.9	35258.8	26907.2	37608.2	261.118	17253.6	87213.9	20892	3230.98	0	324.207	298.213	157.051	74.0126	9.00292	5551.67	5186.1	4613.71	1189.99	5300.9	2081.08	3577.1	140485	27438.5	9221.02	488.553	479.541	8646.88	5489.34	32311.4	2674.68	2983.99	5198.91	1234.42	617.699	1772.79	745.483	5503.37	129.211	499.888	1148.02	7508.07	60015.5	39182.9	128.103	3093.42	4464.67	6430.68	4954.13	542.832	900.81	10651.7	3593.75	1102.94	2188.35	295.265	312.686	3129.48	2051.86	1242.59	16271	2357.28	14502.9	3106.55	3065.84	38.0082	92.0255	627.196	769.036	26.0053	891.047	1086.05	684.346	151.257	4115.83	1340.49	2536.05	3860.15	3978.98	3404.4	2174.23	2394.81	880.213	827.156	5429.12	1290.3	525.886	671.566	367.512	801.15	1449.35	1231.01	1060.02	818.949	1598.63	2845.93	1624.57	678.492	612.654	1487.08	21.0066	747.817	1426.57	1153.82	1830.39	2588.66	6919.44	766.536	597.712	964.941	16538.1	565.801	1447.85	3711.33	6176.66	8656.84	16898.9	132643	3075.46	5252.76	20524.3	1184.1	327.411	364.39	332.328	578.902	278.251	343.429	260.219	289.263	444.754	49.0126	143.065	103.047	129.083	1376.82	324.382	1073.58	23571.9	291.414	590.464	1718.15	3337.05
98	2.18E+06	14717.4	35002.2	26340.9	37234.9	395.276	17101.5	87202.8	21001.7	3248.8	1.00003	341.256	295.22	161.055	78.0138	13.0045	5593.31	5051.85	4492.2	1290.58	5392.17	2061.46	3540.14	140599	27307.5	8991.8	508.639	490.656	8586.13	5509.98	31586.7	2858.7	2922.63	4973.34	1192.41	633.825	1684.57	730.43	5231.66	137.227	473.837	1044.38	7413.88	60459.7	38161.6	134.113	2996.33	4348.58	6158.38	4853.26	590.972	951.211	10574.3	3626.47	1189.46	2096.11	355.389	345.845	3124.11	2020.76	1281.11	15592.8	2270.62	13995.5	3102.39	2993.9	46.0122	104.032	674.384	811.447	26.0057	851.095	1118.49	694.643	149.248	3995.88	1339.88	2539.86	3919.54	3953.28	3244.05	2069.36	2312.64	866.271	795.032	5396.66	1304.66	541.001	656.662	335.447	782.117	1457.35	1222.85	997.82	797.668	1523.23	2630.56	1592.68	660.54	637.868	1397.27	19.0057	731.978	1372.34	1109.71	1757.68	2501.78	6930.43	711.393	616.842	1270.01	16160.8	540.777	1395.78	3726.5	6081.95	8446.01	16642.7	131859	3144.22	5328.18	20604.3	1131.02	355.471	397.49	313.315	602.015	275.251	329.384	243.199	289.26	410.684	68.0227	175.098	123.06	159.109	1367.07	291.315	1048.45	22983.4	295.437	642.624	1724.3	3175.05
100	2.15E+06	14286.5	33645.4	25513.4	36261.1	335.2	16737.8	84440.4	20363.2	3081.21	1.00004	318.231	289.196	147.044	105.025	6.00253	5410.54	5045.2	4503.72	1311.67	5125.61	1998.82	3432.12	136481	26340.6	8768.84	485.535	424.333	8296.55	5308.6	31039.5	2594.26	2968.22	4861.83	1102.94	627.597	1702.67	710.318	5180.26	116.189	478.866	1037.33	7296.22	57891.4	39058	136.118	2932.55	4267.84	6006.5	4624.68	532.833	866.633	10379.2	3499.43	1018.64	2042	295.301	347.788	2986.39	1991.34	1204.49	15622	2274.2	14186.6	3083.69	2985.78	52.0118	96.027	664.331	735.887	25.0051	833.855	1067.05	687.367	151.246	3848.59	1283.46	2426.74	3631.17	3841.95	3156.77	2105.93	2231.73	768.826	798.051	5076.03	1171.7	484.758	666.401	371.472	785.163	1322.14	1247.89	962.677	713.025	1562.33	2696.47	1548.52	635.432	608.624	1344.46	16.0047	754.955	1361	1077.44	1702.45	2393.26	6747.17	679.954	579.635	1175.22	15661	545.77	1387.45	3689.17	6051.19	8260.64	16331.7	129413	2984.92	5175.89	19903.9	1110.88	339.43	350.402	308.282	567.879	269.207	347.395	245.202	284.25	402.636	59.0186	178.083	134.068	141.1	1245.14	287.32	993.294	22776.1	309.428	569.404	1614.34	3169.8
102	2.16E+06	14723	34084.4	26594	36776	291.144	17224	85309.1	20541	3010.92	0	327.21	280.175	120.03	102.021	17.0069	5596.27	5149.7	4670.97	981.958	5226.09	2056.2	3423.6	138308	26391.5	8916.2	498.557	417.346	8640.4	5520.28	32402.8	2145.26	3288.06	4962.07	1159.83	573.153	1810.89	684.021	5431.95	111.177	405.643	1154.63	7265.79	55119.5	41408.6	85.0627	2888.15	4319.41	6093.45	4981.37	537.715	779.017	10540.6	3617.97	947.129	2130.35	283.236	332.701	3111.61	1948.59	1136.85	16153.1	2298.22	14862.2	3017.32	3090.99	34.0067	55.0115	622.025	783.746	15.003	891.885	1125	740.716	183.335	3930.29	1313.13	2361.05	3605.02	3816.57	3321.06	2104.44	2258.35	816.701	855.031	5361.41	1216.75	497.767	619.205	387.496	811.872	1459.6	1284.85	986.614	805.557	1519.62	2714.99	1569.88	663.373	608.524	1402.81	8.00218	751.704	1395.44	1122.42	1706.78	2584.9	7058.89	718.067	593.462	940.579	16179.8	556.595	1472.46	3877.78	6332.21	8410.75	17088.3	132104	3187.24	5218.94	20331.2	1156.91	326.384	364.395	316.284	591.89	247.189	329.378	271.233	332.308	377.541	65.0183	166.081	128.065	130.083	1360.81	306.334	999.075	23283.2	286.372	577.313	1670.1	3389.38
104	2.12E+06	14592.1	33119.8	25897.9	36029.5	229.088	16823.9	84026.9	20036.5	3142.26	0	297.185	310.189	150.046	104.021	7.00277	5490.51	5190.42	4521.8	1001.99	5158.43	2021.19	3264.3	135870	26068.7	8804.99	450.443	404.161	8433.22	5495.82	31680	2096.8	3202.07	4851.45	1147.77	582.18	1696.92	712.898	5214.45	133.214	418.62	1168.69	7279.57	54033	41044.9	65.0487	2884.93	4396.16	6179.17	4753.7	546.735	771.967	10294.5	3501.54	951.191	2038.7	288.253	316.69	3006.44	1897.07	1115.74	15581.3	2131.73	14407.6	2993.86	3031.9	34.0063	61.0131	617.045	763.671	16.0021	824.591	1070.79	724.475	180.309	3880.46	1285.89	2414.67	3695.35	3766.91	3273.1	2197.81	2260.47	798.583	731.743	5268.69	1231.77	499.782	653.329	339.425	813.906	1356.83	1295.59	991.552	785.351	1494.29	2662.48	1476.11	632.246	625.496	1410.76	11.0031	721.658	1421.83	1030.77	1789.55	2481.49	7090.62	676.874	590.511	914.586	15783.7	533.484	1432.93	3724.53	6282.48	8294.57	16559.6	129819	3137.46	4896.11	20012.6	1236.23	358.402	342.349	339.318	590.887	279.231	365.373	241.177	277.232	417.625	52.0124	162.075	140.07	132.085	1446.96	316.32	1017	23358.7	288.377	573.271	1733.39	3319.16
106	2.09E+06	14206.7	33797.1	25193.8	35522	251.106	16423.5	82638	19881.6	3149.32	0	291.19	254.14	116.032	105.024	8.00336	5418.73	4828.9	4528.64	1036.31	5156.24	1966.97	3253.34	134147	26244	8695.58	496.574	429.356	8334.73	5439.19	30505.7	2336.21	3107.45	4795.92	1085.6	561.964	1684.21	709.005	5105.47	120.179	446.688	1059.11	7225.59	55604.3	38652.3	87.0704	2878.45	4271.16	6146.57	4737.15	555.851	841.41	10217.5	3455.33	1050.57	2039.05	334.301	272.576	2859.07	2043.53	1242.51	15249.7	2151.08	14070.3	3030.01	2948.38	37.0069	61.0158	663.224	780.977	14.0022	779.509	1026.68	711.248	148.235	3966.17	1216.77	2271.63	3613.27	3716.51	3211.63	2147.95	2326.24	864.958	815.012	5203.27	1217.85	517.842	689.554	345.426	808.042	1390.53	1230.38	916.25	764.045	1454.39	2582.9	1512.43	628.311	631.609	1454.29	17.0053	676.486	1282.61	1038.97	1684.51	2411.6	6751.12	661.607	552.188	943.712	15409.6	516.449	1378.55	3618.91	6007.47	8394.22	16561.4	127439	3018.21	4953.73	19925.6	1193.19	353.431	356.418	305.294	602.938	280.244	352.429	255.202	282.246	368.581	43.0104	117.052	123.058	147.1	1366.68	300.306	1049.25	23087.5	276.386	567.227	1628.58	3198.14
108	2.11E+06	14535.1	33608.2	25626	36066.9	297.149	16495	83396.8	22180.1	3061.94	0	335.24	287.18	147.046	95.019	6.00227	5425.55	4930.68	4493.92	1160.9	5044.98	1987.44	3763.05	133996	29047.7	8798.76	504.578	477.514	8082.58	5424.47	30707.4	2648.65	2942.16	4743.92	1069.64	607.286	1685.2	683.707	5058.13	142.253	472.848	1101.68	6999.67	56148.4	36693.8	93.0794	3065.7	4226.74	6035.89	4771.77	545.852	899.842	9940.9	3415.49	1160.15	2056.09	319.297	401.934	2935.39	1890.11	1331.2	14786.5	2310.01	13756.2	3101.33	2938.97	33.0065	67.0149	654.237	735.775	33.0062	848.923	989.606	644.84	151.242	3880.97	1203.82	2409.98	3757.68	3684.07	3144.89	2092.11	2284.7	812.785	765.832	5134.2	1131.69	516.896	664.533	383.499	755.973	1427.8	1239.96	980.803	716.108	1452.36	2626.53	1516.75	608.247	610.475	1399.75	22.0062	696.715	1362.59	1067.26	1617.77	2469.32	6663.76	651.671	568.482	1002.18	15293.5	557.641	1364.79	3623.5	6047.98	8095.03	16277.1	128402	2934.53	5061.1	19846.6	1257.65	361.47	369.435	300.281	601.021	287.268	387.491	271.222	334.32	406.703	50.0123	144.063	106.051	138.088	1359.84	282.317	1080.65	24107.8	268.35	533.231	1525.25	3028.37
110	2.13E+06	14051	33066.8	24103.3	34932.4	311.167	16309.1	81414	28904.3	2720.59	3.00007	470.472	219.117	119.033	92.018	7.00275	5214.28	4759.7	4289.04	1409.34	4951.38	1885.89	4898.21	126590	38036.1	8285.35	412.421	543.79	6992.79	5126.15	29670.8	2896.92	3050.09	4531.63	1108.84	710.178	1549.41	601.719	4422.41	166.295	567.1	981.296	6432.85	48134.8	33423.7	112.078	2809.37	4043.15	5719.84	4625.22	553.863	960.259	9725.52	3319.18	1206.47	1881.23	439.546	436.331	2513.43	1718.42	1698.05	12915.5	2194.58	13401.5	2961.37	2725.59	36.0064	71.0157	615.053	653.096	19.0027	897.981	961.499	687.077	204.345	3635.32	1222.93	2234.57	3502.75	3579.86	2994.44	2045.94	2187.42	716.49	702.592	4805.67	1225.19	512.861	624.333	323.384	705.708	1277.89	1185.19	974.619	701.935	1292.29	2368.38	1406.77	607.213	599.369	1215.27	17.0049	702.663	1216.9	1003.76	1487.96	2277.07	6306.82	648.343	535.183	1225.47	14413.7	530.544	1279.1	3465.45	5760.18	7602.01	16012.4	130073	2973.53	4373.45	18272.3	1600.73	483.742	492.734	435.54	774.675	367.412	448.643	318.327	370.395	530.051	76.0262	152.076	151.093	209.187	1838.72	277.331	1352.84	30587.3	267.325	503.022	1400.65	2808.81
112	2.16E+06	14364.8	34116.7	23933.6	34903.8	464.366	16776.8	82391.6	39466	2467.95	0	589.736	217.108	89.0191	85.0157	8.003	5461.08	4899.51	4329.87	1490.55	4861.07	1899.3	6336.01	121644	51393.9	8181.71	370.335	693.371	6132.08	5348.45	29649.2	3340.61	3288.02	4486.12	1114.84	881.413	1405.46	556.061	3691.08	212.376	634.264	1041.82	5671.02	40378.8	29027.7	62.035	2786.93	3962.32	5734.85	4704.26	555.776	1220.72	9761.78	3397.91	1361.43	1844.07	482.623	660.335	2139.56	1450.46	2291.75	11340.2	2012.98	12973.4	3139.6	2711.58	40.0076	64.0132	590.962	672.082	24.0029	803.514	966.491	632.659	242.455	3773.02	1178.44	2063.97	3468.13	3491.32	2908.53	2018.44	2034.27	642.115	774.737	4772.57	1190.78	452.697	583	337.406	712.555	1337	1184.68	925.415	745.083	1398.51	2328.38	1325.87	568.118	608.356	1277.16	22.0066	670.482	1286.01	883.059	1545.32	2297.23	6151.96	650.092	549.121	1536.42	14092.2	536.549	1238.22	3432.5	5837.79	7576.28	16040.7	137784	3036.82	3846.8	16041	2003.58	631.217	687.223	566.847	1152.24	541.803	605.117	437.543	483.648	686.902	93.0377	160.084	206.156	284.336	2428.78	242.276	1828.1	42216.8	198.2	381.587	1049.62	2136.13
114	2.14E+06	14353.7	34253.2	23226.6	34331.9	458.357	16687.3	80826.1	43789.4	2336.72	4.00007	663.907	205.104	116.029	105.023	5.00209	5262.06	4803.33	4296.67	1572.29	4738.48	1836.82	6967.16	116673	56713.7	7804.93	331.272	796.843	5614.73	5161.03	28934.4	3545.6	3316.46	4240.95	1103.71	1018.42	1382.09	538.748	3548.73	262.566	667.371	966.465	5168.15	37184.2	26378.3	54.0315	2789.86	4055.81	5635.65	4649.92	574.793	1251.05	9323.01	3305.7	1454.84	1830.09	507.712	657.475	1887.24	1359.44	2406.54	10488.8	2113	12859.5	3139.52	2648.17	24.003	64.0131	530.867	716.153	13.0021	799.575	897.103	642.517	253.485	3600.92	1187.38	2101.69	3408.62	3444.44	2839.62	1965.92	2080.86	577.898	710.473	4655.68	1186.62	488.739	576.951	320.378	692.501	1323.58	1189	865.035	738.749	1291.79	2278.44	1280.73	584.175	561.177	1174.15	18.0043	613.377	1184.06	805.57	1362.75	2290.39	6050.92	607.653	526.96	1661.18	13710.1	538.57	1227.14	3239.18	5869.05	7409.3	15976.3	134913	2991.71	3498.07	14997.5	2219.37	770.743	755.491	674.132	1286.91	588.934	708.34	518.743	561.89	763.242	84.0342	142.07	187.153	304.382	2712.9	243.273	2036.39	46132.3	190.167	330.41	918.775	1881.79
116	2.10E+06	13998.7	33697.8	22355.2	33113	513.449	16141.4	79223.4	43367.6	2246.04	0	656.946	193.096	86.0147	83.0153	9.00309	5203.07	4614.41	4255.66	1695.4	4683.22	1789.03	7054.67	113482	57056.8	7533.11	358.319	817.884	5370.26	5019.35	27857.2	3832.74	2941.57	4126.79	1090.77	989.277	1305.92	568.897	3249.21	232.459	734.664	920.486	5198.82	36619.3	24425.3	92.0596	2700.64	3715.41	5533.01	4266.97	571.917	1254.33	9027.97	3181.71	1421.03	1756.17	516.714	671.474	1912.65	1323.12	2513.29	9861.57	2058.93	12296.1	3062.51	2495.37	33.0062	63.0155	550.885	636.693	28.0053	766.606	914.272	621.474	277.535	3618.28	1166.42	1994.59	3402.72	3436.51	2823.78	1874.97	1991.59	478.695	708.617	4374.3	1130.58	446.697	554.847	322.36	628.341	1316.06	1107.55	913.202	684.505	1243.69	2240.4	1238.6	588.268	539.137	1178.44	16.0038	690.577	1212.25	805.599	1359.88	2166.91	5664.96	529.342	460.734	1674.85	12964.1	473.364	1132.35	3280.52	5563.6	7109.86	15442.9	130375	2868.26	3426.33	14407.8	2245.25	727.692	750.553	665.142	1263.98	577.948	651.223	508.703	539.834	770.388	102.043	150.083	221.205	280.334	2820.96	266.319	2042.04	45152.2	183.141	295.347	772.15	1698.41
